업소명,날짜,리뷰,평점
마담밍,2017-07-11,"
          냉짬뽕을 위해 방문한 곳 ㅋㅋ예약하고 가니 작은 방도 주시고 친절친절찹쌀탕수육과 짜장면.냉짬뽕 주문!보통사이즈와 작은사이즈 중에서 고민하니작은 걸로 시켜서 부족하면 리필해주신다고 하셔서 오잉!2단계로 시켰는데도 꽤 매워서 다음엔 1단계로 ㅋㅋ왠지 신라면에 식초 넣고 끓여서 차갑게 먹으면비슷한 맛일 것 같은데ㅋㅋㅋㅌㅋ아무튼 괜찮은 곳인듯!@
        ",3
마담밍,2017-06-26,"
          마라탕면 하구 냉짬뽕3단계 먹었어요쓰읍쓰읍 할정도의 매운맛이였고 직원분들이 너무 친절해서 맛있게 잘먹었어요아 면이나 밥추가 무료이니 양이 부족하신 분들은 추가하세요 사실 양 많아서 추가안해도 될정도에요
        ",5
마담밍,2017-06-15,"
          짬뽕은 너무 msg맛이 많이 났고 냉짬뽕은 너무 고춧가루 맛이심하네요ㅜㅜ 찹쌀탕수육도 소스가 너무달아요
        ",1
마담밍,2017-06-01,"
          맛있어요 처음 접한 맛이지만 직원분이 친절하고 면도 리필해주시네요 후식으로 미니도넛도 준답니다
        ",5
마담밍,2017-05-30,"
          완전 좋아~
        ",5
마담밍,2017-05-27,"
          냉짬뽕으로 유명한 집.직원분들이 엄청 친절하세요!!!저는 냉짬뽕 2단계 먹었는데 맛있게 매운정도였어요ㅎㅎ면도 생각보다 국물이 잘 베여서 맛있음!하지만 매운거 못먹은 회사 동료들은 1단계도 엄청나게 매워하며 많이 못먹었어요ㅠㅠ 매운거 못드시는분들은 피하시길ㅠㅠ그리고 차갑다보니 면이 꼬들꼬들한데, 저는 맛있었지만 취향에 안맞아하는 사람도 있었어요ㅠㅠ다른 사람이 시킨 삼선짬뽕과 볶음짜장밥도 맛있네여ㅎㅎ같은 테이블에 서로 다른 메뉴를 시키면 다른사람까지 맛볼 수 있도록 리필해준다는 점이 특이해요. 눈치보이지 않고 오히려 부족하지 않냐며 더 리필하라고 막 하시고..!!단무지 플레이팅도 귀엽고 저는 만족!모두를 만족시키지 못해서 조금 아쉬워요ㅠㅠ
        ",5
마담밍,2017-02-14,"
          냉짬뽕이 유명한 곳이지만이곳에선 냉짬뽕이 가장 맛없는 메뉴일 정도로모든 음식이 다 맛있는 곳
        ",5
마담밍,2017-02-05,"
          난해한 메뉴가 좀 있음. 시도 해볼만 함
        ",3
마담밍,2017-01-15,"
          난...메뉴선정을 못하나봉...하짬뽕 안시켯눈데ㅜㅜ국물먹고 감덩..볶음밥마싯쯤 탕수육매운건ㅜㅜ넘나맵긔서비스친절 나쁘지않움!
        ",3
마담밍,2016-12-26,"
          물만두랑 새우볶음밥 탕수육 다 진짜 맛있었당. 직원 분들 엄청 친절하시고 분위기가 으쌰으쌰한다. 사진찍을때 남자분이 ""언니~다 안나오자나"" 라면서 팁까지 주심. 면류는 양이 적으면 면 리필해주신다고 한다. 고추탕수육 생각만큼 안 맵고 먹을만한데 좀 딱딱해서 그런지 먹다가 교정장치가 나가버려서 먹고 치과 갔다옴. 교정 끝나고 다시 와야겠다.★★★★
        ",5
마담밍,2016-12-04,"
          회사 점심시간에 대표님 덕분에 간곳인데 진짜 진짜 맛있었다 ㅠㅠ 심지어 리필도 해줘서 너무나 감동 ㅠㅜ 다 맛있었지만 특히나 굴짬뽕이랑 볶음밥 최고최고!! 진심 다음에 또 가고싶은곳!!!
        ",5
마담밍,2016-11-14,"
          다음에는 다른 메뉴를 먹어보고싶다
        ",5
마담밍,2016-11-14,"
          우와아앙 >< 넘 맛있어요 ㅎㅎㅎ 짬뽕냉면 중독성 진짜 쩔고 게살볶음밥두 맛있었고 찹쌀탕수육도 비트소스가 독특하고 맛났어요. 리필해주시는점도 너무 좋고 일하시는분들 다 친절해요. 재방문의사 무조건 있음!!
        ",5
마담밍,2016-11-06,"
          마라우육덮밥 맛있다. 얼얼한 마라향이 좋다. 근데 넘 사람이 많다..
        ",5
마담밍,2016-10-27,"
          옛날 지하가게부터 방문했었던 단골입니다. 냉짬뽕 너무 맛있어요. 냉짬뽕 매울거 같아서 다대기 (?) 다 안 섞는 분들 꼭 섞어드세요~ 다대기가 매운맛을 크게 좌지우지하지는 않습니다. 다 섞어줘야 제일 맛있어져요! 꿔바로우와 볶음밥도 진짜 괜찮아요~
        ",5
마담밍,2016-10-05,"
          처음먹어보는 냉짬뽕. 매운거 못먹는편은 아닌데 1단계도 좀 매콤쌉살햇던듯 찹살탕슉도 마싯고 면이나 밥이 리필된다는게 신기햇음ㅋㅋ. 무엇보다 서비스가 좋은거같아요 
        ",5
마담밍,2016-09-21,"
          대치동에 이런 집이 있다는 사실을 망고플레이트때문에 처음 알았음! 점심 시간 방문했는데, 매운 맛에 감동, 서비스에 감동했다. 특이한 건 면이나 밥, 소스도 리필해 준다는 건데, 볶음밥의 짜장 소스와 면 요리의 면을 리필해 섞으면 짜장면이 탄생한다고...(묻지도 않았는데 아주머니께서 팁을 주심 ㅎ)1. 마라탕면: 매운 걸 좋아하는 내 입맛엔 딱 맞았음. 아주 적절히 맵다. (반나절 속쓰릴 정도?)2. 짬뽕냉면: 간판에 적혀 있듯, 이 집이 특허까지 갖고 있는 대표 메뉴. 과연 맛이 좀 특이했음. 단순히 짬뽕을 냉으로 만든 맛은아님. 시원하니 면도 탱탱함.3. 게살볶음밥(철판): 철판에 고루 펼 때 지직하는 소리가 난다. 더 맛있게 느껴짐.4. 밍마라우육 덮밥: 이거 아주 매운데 물건임. 매운 제육 덮밥 같지만, 특이한 맛이 난다. 중식은 맛 설명을 잘 못하겠지만, 꼭 먹어볼만 하다고 표현하고 싶다 ㅎ이곳은 서비스가 정말 활기차고 감동적이었음. 단무지 플레이팅(?)까지도 ㅎ 앞치마에 적힌 귀여운 문구와 벽에 붙은 그림까지도! 꼭 방문해 보시길! 강추!
        ",5
마담밍,2016-09-11,"
          냉짬뽕이 유명한 곳이에요~ 더운 여름을 날려버리기 위해 갔던 곳이지요... 그런데 냉짬뽕은 매우 비추입니다.. 국물은 라면스프맛이 나고.. 별로네요ㅎㅎㅎㅎ 근데 탕수육은 강추에요!! 비트가 들어가 있는 소스도 괜찮아요!
        ",3
마담밍,2016-08-20,"
          냉짬뽕 처음 먹어봤는데 맛있어요! 2단계로 먹었는데 적당히 매콤했어요 매우면 육수도 따로 챙겨주심! 국물이 매운데 시원하고 냉면 같은 느낌이에요게살 볶음밥은 철판 뜨겁게해서 나오는데 따뜻하게 먹을 수 있어서 좋았어요 맛은 다른 중국집 게살 볶음밥보단 맛있지만 값에 비해선 조금 아쉬웠어요군만두는 하나에 천원인데 엄청 큼!마담밍 최고는 역시 이모님들ㅋㅋㅋ 무지 친절하셔요 메뉴 리필도 되고~ 배부르게 먹고 왔어용ㅎㅎ
        ",5
마담밍,2016-08-03,"
          기대했던 짬뽕 냉면은 별로였다. 면에서 깊은 맛이 나지 않은 느낌이랄까... 그냥 짬뽕을 먹을 걸 후회했다. 오히려 별 기대 안 했던 게살볶음밥이 더 맛있었다. 서비스도 괜찮고 직원분들도 친절하다. 찹쌀탕수육이 소자도 이만원대라 부담스러워서 먹지 못했지만 다음엔 짬뽕냉면보다 차라리 탕수육을 먹겠다.
        ",3
마담밍,2016-07-16,"
          특이한 퓨전중식. 고전적인 정통스타일 중식을 좋아한다면 별로일듯. 특이해서 한번은 오지만다시올것같진않다. 앞에 조그만한 주차장이 있지만협소한편.
        ",3
마담밍,2016-07-14,"
          최고 사랑하는 짬뽕냉면도 맛있고!찹쌀탕수육, 깐풍새우, 짜장, 짬뽕, 볶음밥에그냥 중국냉면까지 한번도 실망을 해본적이 없음!게다가 면/밥 리필까지 ㅠㅠ 혼자가도 잘 챙겨주심사람이 많아 가끔 대기가 있지만 회전율도 빠른편임
        ",5
마담밍,2016-07-02,"
          맛있고 서비스 좋고 친절함까지! 왜이렇게 리뷰가 좋은지 가보니 알겠음. 탕수육 소스도 비트만 들어갔는데 맛있었음. 쟁반짜장 먹으면 불위에 올려놓고 밥도 볶아주던데 나중에 그거 먹으로 또 가야겠음!
        ",5
마담밍,2016-06-21,"
          얼마전 망고플레이트에 올라온 것 보고초중딩때 자주갔던 짜장면집이라추억팔이하면서 찾아갔는데읭? 제가 알던 그곳에 마담밍이 없어서 당황했어요전화했더니 ""아이고 우리가 이사온지가 언젠데 왜 이제서야 와~!""하시면서 위치를 알려주시는 이모님!만두(한개 천원!)와 볶짜, 냉짬뽕을 먹구왔어요!짜장 ㅠㅠ진짜 맛있었어요 !!게다가 전부 다 리필된다는!!(면에 소스에, 짬뽕국물까지도!)이렇게 맛있는데 그동안 왜 잊고 살았던걸까요...ㅠㅠᆞ재방문의사 200%ᆞ맛도  그대로 인심도 그대로
        ",5
마담밍,2016-06-09,"
          선릉역에 있는 짬뽕냉면으로 유명한 중국집 ""마담밍"". 옛날에 티비에 나오는 거 보고 방문했다가 짬뽕냉면의 맛에 빠져서 짬뽕냉면 노래를 부르고 다니던 때가 있었는데 마침 근처에 볼 일이 있어 오랜만에 방문. 당연히 '짬뽕냉면'과 망고 리뷰에 군만두 맛있다는 평이 있길래 '군만두'도 2개. 더운 여름에 매운 거 먹고는 싶은데 땀 흘리기는 싫을 때 이만한 게 없을듯!! 매운맛 단계는 중간으로 시켰는데 혀 끝 알싸한 딱 좋은 매운 맛이에요. 살얼음 동동 떠있는 국물은 또 차가워서 묘한 느낌. 맛은 고추기름 때문인지 매콤하면서도 기름지고 차가운 맛!? 설명하기 힘들지만 호불호 꽤 갈릴 것 같은 맛인데 저는 예전부터 맛있게 먹어왔어요. 앞치마도 챙겨주시고 다 먹었는데 면이랑 소스도 리필도 해주셔서 더 좋았어요~ 군만두도 겉이 완전 바삭해서 맛있었음!! 옛날엔 크림새우 맛있었는데 지금은 모르겠네요. 원래 언덕에 있는 건물 지하에 있었는데 지금은 평지 1층에 더 넓어졌길래 좋아하는 곳이 더 좋아져서 기분도 좋았던. 
        ",5
마담밍,2016-05-28,"
          냉짬뽕이랑 고추잡채밥. 짬뽕은 3단계가 제일 맛있다구 하시길래 그걸로 했는데 먹을수록 매워지는 맛이다... 면 리필 된다고 먼저 인심좋게 알려주시는데 넘나 좋은것... 고추잡채밥은 정통 중국식으로 당면이 없으니 참고. 한 개에 1000 원짜리 군만두는 직접 만드신다는데 만두피가 바삭바삭하고 여튼 완전 맛있음. 모든 메뉴가 다른데서 먹어볼수 없는 맛이고, 가격, 서비스면에서도 만족스러웠다. 다음에와서 다른 메뉴도 먹어봐야지☺️☺️☺️
        ",5
마담밍,2016-04-26,"
          대표메뉴인 냉짬뽕이 정말 맛있음. 옛날엔 상당히 매웠지만 지금은 많이 내려감. 다른메뉴들도 훌륭하다.
        ",5
마담밍,2016-04-23,"
          삼선짬뽕면 냉짬뽕 먹었습니다. 냉짬뽕은 국물이 냉면+짬뽕 고추기름이라 독특하고 맛있었고 살짝 매웠습니다. 면은 생각보다 차가운 국물이랑 따로 노는 느낌이었지만 전체적으로 굳! 삼선짬뽕은 자극적이지 않고 구수한 맛이고 특히 미더덕이랑 함께 먹는 국물맛은 풍미 최고였어요 . 마감시간대였는데도 밝고 친절하신 이모님들도 좋았습니다. 별 4/5
        ",5
마담밍,2016-04-07,"
          짬뽕에 해산물을 아낌없이 넣어준다. 면도 리필해주지만 워낙 양이 많아서 먹은적이 없다. 종업원분들이 엄청 친절하다. 이모,삼촌처럼 친근하게 대해주고 다 먹어가면 면 리필해줄지 먼저 물어봐줘서 문화 충격. 탕수육도 괜찮고 전반적 퀄리티가 좋은 듯. 근데 여기서 특허냈다는 차가운 짬뽕인가? 그건 비추에요.. 그냥 팔도 비빔면 드세요.. 
        ",5
마담밍,2015-12-14,"
          정준하효과로 기대했던 냉짬뽕은 개인적으로 그냥 그랬습니다. 맵기가 1단계부터 3단계로 선택할 수있는데 1단계가 신라면보다 매운정도라 하셨습니당 3단계는 불닭볶음면 정도 근데 전 1단계도 매웠어요..신라면보다 매워요 백퍼그리고 뭔가 생각한 짬뽕느낌과는 달랐어요 시큼새콤한맛의 골뱅이소면무침 양념이랑 뭔가 비슷한느낌의 냉면이랄까..처음은 새콤한데 끝맛이 고추기름때문에 먹다보면 매워요근데 시원하고 새콤해서 여름에 먹으면 입맛돋고 더 좋을거 같아요!!면이 정말 탱탱하고쫄깃! 언거같이 단단하다해야하나 그런 느낌. 식감은 좋았어요암튼 단체오면 잘챙겨주시고 좋네요 짱!기승전갓이모
        ",5
마담밍,2015-12-14,"
          짬뽕 기대했다가 서비스와 탕수육에 만족하고온 곳이에요!!1. 이모의 서비스가 짱짱이다. 갓이모님2. 고추탕수육이 맛있었다 (고추탕수육>>찹탕>>>>>>냉짬외 기타)3. 생각보다 짬뽕같지않던 냉짬뽕서비스가 정말짱짱짱냉짬으로 8그릇 통일했더니 리필되니까 소자시켜서 이거저거 골고루 먹어보라고 챙겨주셨어요ㅠㅠ!!센스있게 탕수육도 테이블 두그릇나눠서 알아서 주시고ㅠㅠ양도많고 소스도 넉넉히 주셨다며 찍먹으로 챙겨주시고ㅠㅠ 리필더 안필요하냐고 먼저 물어봐주시고ㅠㅠ 너무 친절하시고 혜자스런 양에 감동계속챙겨주시고 조앗어요ㅠ
        ",5
마담밍,2015-08-20,"
          기본 식사가 이정도 퀄리티 나오는 중국집도 드물듯. 짬뽕냉면이랑 짜장면 둘다 맛있어요!
        ",5
마담밍,2015-08-19,"
          찹쌀탕수육이 정말 맛있었어요!
        ",5
마담밍,2015-02-26,"
          짬뽕냉면이 특허라고해서 큰맘먹고 주문하였는데, 특유의 향신료 장맛때문에 신나게 즐기기는 호불호가 있을듯! 난 이제 안먹어 봐도될듯ㅋ 그러나 찹살 탕수육과 짬뽕은 짱짱짱 맛납니다 :) 동네 근처라도 선릉이라 가야지 하다가도 안가게 되는 위치지만 맛있는 중국집을 찾으시는분께 강추입니다. 가게앞 무료주차 가능, 만차일땐 유료주차장으로~ 
        ",5
마담밍,2015-01-14,"
          매콤한 짬뽕 냉면을 맛볼 수 있는 곳 !!!실내는 생각보다 조금 좁았지만 먹는데는 불편하지 않았음.찹쌀탕수육(꿔바로우) 소 + 짬뽕 냉면 소 + 짜볶밥 중 이렇게 주문했는데, 양이 푸짐해서 조금 남겼네요.식사류(면/밥)을 주문하면 밥과 면이 무한으로 리필되서 좋아용 :)기대하고 먹었던 짬뽕 냉면의 맛이 조금 아쉬웠어요. 약간 불맛이 날줄 알았는데, 그냥 냉짬뽕의 맛이었음 ㅠㅠ음식은 전체적으로 깔끔, 직원분들이 친절해서 좋았어요.
        ",5
마담밍,2014-11-12,"
          여기 짬뽕짱이에요!!특히 홍합제철일때가면 진짜 대박너무맛있음
        ",3
마담밍,2014-10-25,"
",5
마담밍,2014-08-05,"
          인절미탕수육이 맛있어요^^
        ",5
마담밍,2014-08-03,"
          맛있어요일인 일식 시키면 리필도 해줘요 ㅎㅎ
        ",5
마담밍,2014-07-22,"
          한번씩 가볼만함
        ",5
마담밍,2014-06-29,"
",5
마담밍,2014-02-17,"
          중국냉면과 인절미 탕수육 굿굿
        ",5
마담밍,2013-09-09,"
",3
마담밍,2019-11-12,"
          I don't like chinese food that often, but this place was great. the jajangmyun has free refills. I didn't take part in that but it was good to know. The workers here were all friendly. This was most shocking for me. Most chinese restaurants are pretty rude unless it's a super fancy place. The people here were genuinely friendly. Oh yeah, the food was awesome. Definitely recommend. 
        ",5
마담밍,2019-08-12,"
          .
        ",3
마담밍,2019-06-17,"
          This is for weekday lunch. I’m not sure what algorithm MangoPlate uses to rate restaurants but this restaurant’s rating is absurd. The cold jjambbong is an interesting approach but its noodles are so stiff that it tastes like those mock-noodles (with 0kcal). I asked one of the staff why so stiff and she replied that it’s chewy like jjolmyeon. Well ours were rock hard that it took some effort to chew. The staff said they could cook the noodles more if asked, so maybe next time.The fried dumplings are huge as other reviews state, but it has thick skin with doughy fillings of scallions mostly, so beware those looking for thin fried dumplings. 
        ",3
마담밍,2018-03-19,"
          .
        ",3
마담밍,2018-02-28,"
          Warm and charming chinese restaurant. All the food I ordered was tasty, from main dish to side dishes. Staff and service are excellent: fast, helpful, careful. I felt like home. I highly recommend this experience.
        ",5
마담밍,2017-02-16,"
          Don't know much about Korean-Chinese food.  But do know that this place was damned tasty.Forewarning for the white folk: ""spicy"" doesn't mean ""white person spicy"".
        ",5
마담밍,2017-01-31,"
          I like the atmosphere of this Chinese restaurant just behind Teheran ro. 짜장면 Oyester 짬뽕 noodles and Shrimp fried rice were all very good, much better than average Chinese restaurants. 
        ",5
스시소라,2021-05-29,"
          [★★★]코우지 계열 입문용으로 좋다.가성비란 말이 딱 미들급 중 괜찮은 곳과하지도 않고 덜하지도 않고 좋다.가격대비 구성도 좋고 괜찮았다. 계란을 못 먹어서 후토마키에 참치를 꽉 채워주셨다.
        ",5
스시소라,2021-05-27,"
          4.3/5스시소라 대치점 디너로 다녀왔어요.만족스러운 식사였어요. 가성비가 괜찮은 것 같아요!가짓수가 많았고 특히 츠마미가 되게 많이 나왔고 맛도 있었어요. 이 날은 주말이었는데 주말엔 전복찜에 게우소스가 없다고 하네요.. 아쉽..스시는 처음 나온 참돔을 먹고 너무 짜서 깜짝 놀랐어요. 그리고 샤리도 너무 많아서, 바로 간장이랑 밥 양 줄여달라고 요청했어요. 그랬ㄷㅓ니 훨씬 맛이 살아났어요. 근데 뒤로 갈수록 또 간장이랑 밥양 점점 많아졌어요ㅋㅋ 짠 게 제일 큰 단점인듯아 스시 중간에 임연수 튀김이 나오는데 이게 기대이상이었어요. 레몬즙이랑 엄청 잘어울리고 완전 고소..후식은 직접 만든 크림치즈아이스크림이었는데 이게 진짜 대박이었어요.. 아이스크린 전문점 뺨치고도 남는 맛!!!!중간중간 제 취향아닌것도 좀 있었지만 그래도 만족스러워서 재방문 할 것 같아요!자완무시광어, 지느러미, 안키모❤️참치등살,뱃살모나카닭가슴살 (진짜 맛없음)관자튀김문어조림,도미등살전복찜해초,마 무침바지락쯔이모노참돔줄무늬전갱이❤️❤️한치임연수튀김전갱이참치뱃살금태❤️❤️❤️ 참치속살우니 - 실망ㅠ 그냥 흐물흐물 우니크림 느낌청어❤️❤️아나고❤️후토마끼오차즈께(가리비죽순가마솥밥에 가쓰오부기 우린 물)교꾸후식아이스크림
        ",5
스시소라,2021-05-21,"
          코우지계열 첫경험.. 스시소라 대치 다녀왔어요.대치점 역시나 소문대로 샤리간이 쎄더라구요 ㅎㅎ제입맛에 샤리가 좀 튀는게 아쉬웠어요,,이날 안키모가 진짜 맛났고 참돔도 맛있더라구요! 먹느라 정신팔려서 구성전체를 사진으로는 못담았어요 ㅠ 평일 런치인데도 꽉차는게 요새도 핫플인거같네요~런치가격 요새도 50,000원이고 키린 맥주도 8,000원짜리 시켜서 맛있는 런치 먹었네요 :)솔직히 기대에는 조금 못미쳤던거같구 (기대 넘 많이함ㅎ)위치도 조금 애매해서 재방문은 모르겠어요 ㅠㅠ 예약은 일주일 전에 했더니 쉬웠는데다만 전화연결이 넘 힘드네요.. 
        ",3
스시소라,2021-05-03,"
1. 코로나가 몬가요하는 시장 중 하나가 스시 오마카세인가 싶을 정도로 서울 스시야는 여전히 팽창 중. 그와중 코우지상의 사업 확장속도 역시 그 어느 때보다 빠르다. 그래도 소라하면 대치가 근-본. 몇 개의 소라 매장을 여러 차례 방문했지만 평균 오버롤 원톱은 단연 김준호 셰프가 계신 날의 대치점이'었'다.2. 4월 20일부로 퇴사하셨다. 7원쯤 부산 쪽에 본인 매장을 새로 오픈하신다고.. 가시기 전에 함 봬야지 싶어 다녀왔는데, 20일에 갔어야 했다. 마지막날 기념으로 재료들 팍팍 지르신단 말씀을..3.사실 이 날 네타 원물이 좋았냐면 그건 아니다. 특히 도미는 질깃거리는 괴상한 식감이 날 정도였다. 그럼에도 불구하고 불만족까지 가지 않는 건 샤리, 샤리, 샤리 때문. 샤리 얘기를 여쭤보면 본인이 한 밥돌이하신다는 셰프님답게 대치에서 샤리에 실망한 적이 없다. 그러니 틀이 무너지지 않고 가는 느낌이고, 그래서 실망할 일이 적다. 사실 이 가격대 스시야에서 네타 원물에 대해 큰 기대를 갖지 않다보니까.4. 셰프님이 밥을 꽤나 큼직하게 쥐시는 편인데(그마저도 코우지상의 조율을 받아 최근에 좀 줄이신 거라고), 경우 따라 다른 거지만 이 셰프님껜 그저 어울리는 스타일일 뿐.5. 코우지상 유튜브가 잘 나가다보니 시장원리(?)가 발동해서 대중팬덤이 늘어나고 매니아 안티도 비례하는 경향(왠지 매니아를 자처하는 이상 소라를 좋아한다고 해선 안 될 것만 같은 바이브)이 보이는데, 이런 경우 실제 퀄리티는 그 중간쯤이라 보면 될 거다. 골수덕들이 특별소즁한 업장 찾는 거야 존중할 재미다만, 이런 가격대에서 문지기 역할하는 것도 쉽지 않은 일이라는 건 인정해야지.만족도 : 7 / 10
        ",5
스시소라,2021-01-10,"
          한줄평: JMTGR가성비 훌륭한 미들급 스시,코로나 시국으로 인해 9시까지 밖에 식사를 못했지만 알차게 잘 준비해주셨습니다.무엇보다 스시 오마카세를 먹고 마지막 한점의 미련 없이 너무 기분 좋은 배부름을 즐기며 일어날 수 있었습니다. 좋은 날에 좋은 사람과 또 가고 싶습니다
        ",5
스시소라,2021-01-03,"
          입문자 추천, 가성비 좋다
        ",1
스시소라,2020-10-27,"
          아구간 들어간 밥 정말 넘넘 맛있었어요!토치로 살짝 그을린 고등어 누름초밥도 굳굳
        ",5
스시소라,2020-09-27,"
          디너로 방문했던 1년 전의 스시소라. 배터져 죽을 뻔했다! 이것도 너무나 오래전이라 상세히 기억은 안나지만... 안정적이고 균형잡힌 스시들을 맛보았던 거 같다. 사실 나는 어느 스시야를 가든 우니가 제일 맛있는 사람인데 사진 보니 앵콜 스시로 참치뱃살 부위 먹은 거 보니 참치 부위를 맛있게 먹었었나보다. 아! 맥주가 아주 시원하고 맛있었던 기억도 덤 
        ",5
스시소라,2020-09-23,"
           강남 최고의 가성비 최고 스시집 스시소라다. 최근에 예전보다 조금 못하다는 평이 있지만 아직까지 내 기억 안에서 최고 미들급 스시집이다^^
        ",5
스시소라,2020-09-04,"
          리뷰원정대 40번째 리뷰. 스시소라,, 코우지의 가장 저렴한 라인이다,, 요즘 코우지상 유튜브를 즐겨보는데 긴급점검 나가는거 재밌다,, 사실 여기는 이제 뭐랄까,, 좀 기업화된(?) 느낌이 있어서,, 뭔가 개인 스시야를 갔을 때만큼의 개성(?) 감성(?)을 기대하긴 어려운거같다,, 하지만 그만큼 꽝 나올 일은 없다는 뜻이기도 하니까,, 저녁은 넘 배부르니까 점심 추천한다,, 근데 개인적으로 꼭 가볼 필요는 없다고 생각한다,,
        ",3
스시소라,2020-08-21,"
          스시소라는 스시 코우지에서 운영하는 미들급 오마카세입니다! 5만원이라는 가격치곤 다양하고 정말 신선한 재료들을 먹어볼 수 있었던 런치 카운터 오마카세. 이나니와 우동과 비빔밥 등 여러가지 식사 요리들도 나와서 배 터지게 먹고 왔습니다. 개인적으로 참치 스시가 제일 맛있었어요! 샤리의 맛이 좀 센 편이지만 밥 양이나 와사비 양은 쉐프님께 말씀드리면 조절해주세요. 디저트로는 셔벗이 나왔는데 상큼해서 입가심용으로 딱이었어요. 디저트는 몇달마다 변경이 된다고 합니다. 디너 코스는 런치 오마카세의 구성과 또 완전 다르다고 하니 기회가 된다면 디너도 먹어보고 싶네용-런치 카운터 오마카세 ₩50,000-디너 카운터 오마카세 ₩80,000
        ",5
스시소라,2020-08-01,"
          스시소라 대치점(저녁2부 8.0)-코우지셰프 계열의 미들급 스시야 스시소라의 대치점. 디너 오마카세 치곤 나름 저렴한 가격대라 그런지 츠마미나 구성이 아주 다양하진 않았던 것 같지만, 스시는 한 점 한 점 맛있었고 정성이 느껴져서 좋았다. 무엇보다 샤리의 온도가 따뜻해서 좋았고 어제 날씨가 비오기 직전이라 쌀쌀한 편이었는데 맑은 모시조개 국물이 나올 때 크으—! 하고 기분이 급 업돼서 신났다ㅋㅋㅋ중간에 적절하게 나왔던 삼치튀김도 따뜻하고 부드러워서 좋았고(고등어구이나 다른 구성으로 종종 바뀐다고 한다), 스시의 끝을 알리는(!) 아나고도 입에서 살살 녹아버려서 순식간에 사라졌다.마지막 즈음에는 고등어솥밥이 준비되었는데, 밥을 그대로 나눠주실 거라는 기대를 깨고 다시를 한 차를 부어 오차즈케 식으로 준비해주셨다. 으슬으슬한 날씨에 딱 맞는 메뉴라 너무 감동했다:)전반적으로 잘게 다진 파와 시소를 적재적소에 잘 사용해주셔서 느끼하지 않게 먹을 수 있었다.(마지막엔 시소 아이스크림도 나옴) 몇년 전에 일본 나가사키 여행갔을 때 고등어 후토마끼에 시소가 폭탄(?)처럼 많이 들어가서 적응을 못하고 “혹시..우리가 한국사람이라서..? 와사비테러같은 신종 테러인가...?”하고 생각하다 결국 반이상 뱉어버린 기억이 있는데...ㅎㅎㅎㅎㅎㅎ한국 스시야에서의 시소는 한국사람들 입맛을 배려해서 적게 넣어주시는 건지(?) 잘 모르겠지만.. 적당한 시소는 기름기있는 스시에 너무 잘 어울리는 것 같다! (+이유를 아시는 분 있으면 말씀해주세요ㅠㅠ)헤드셰프이신 김준호 셰프님의 입담에 즐거웠고 오이를 못 먹는 나에게ㅠㅠ 오이도 빼주시고.. 배부른것 같다고 작게 말했는데 샤리 양도 티 안나게 조금 줄여주신다고 하는 등, 섬세하게 배려해주셔서 좋았다. 한 피스 한 피스 쥐실 때마다 자세한 설명도 들을 수 있어서 전체적으로 너무 만족스러운 경험이었다:)
        ",5
스시소라,2020-05-15,"
          왜 6시가 넘었는데도 문을 안열까? 이건진짜이해안됨 정시에 연다고써있는데?? 이해불가능근데존맛이라 ㅎㅎ
        ",5
스시소라,2020-02-23,"
          [가성비 좋은 미들급 스시야]오마카세를 몇 번 가보지 않았지만 갈 때마다 너무 좋아서 2020년 나의 목표는 한 달에 한 번 오마카세를 가는 것이 되었다. 근데 어쩌다보니 1월은 못가고 2020년 처음으로 가게 된 오마카세. 예약하고 방문하였다스시 구성 자체는 정말 가성비 좋고 맛있었다. 많이 먹는 내가 마지막이 되어서는 배불러서 다 먹지 못할 정도라 같이 간 지인에게 양보할 정도였으니 말이다. 그런데 내 자리가 카운터 끝이라 그런지 쉐프님이 하는 말씀은 하나도 안들리고 서빙 때문에 뒤로 계속 지나다니셔서 좀 불편한게 사실이었다 나도 쉐프님 앞에서 설명 듣고 먹고싶은데... 복불복이었다싶다끝날때쯤 명함과 함께 쿠폰을 주시는데 두 달내로 방문시 15%를 할인해주신단다 광화문점과 마포점 또한 모두 포함! 그래서 우리는 다음 달에 마포점에 또 방문하기로 했다
",3
스시소라,2019-12-05,"
          사케와 함께 즐기는 맛난 오마카세
        ",5
스시소라,2019-07-12,"
          맛에 대한 자부심이 엄청 있어보이지만, 일반 스시 집과 비슷한 수준.가격은 오마카세를 고려했을 시에는 저렴하다 생각할 수 있지만, 맛 대비 비싸다고 판단 됨.피날레는 서비스. 최악.
        ",1
스시소라,2019-03-16,"
          인기가 납득가는 가격대비 만족도 높은 스시야. 샤리 네타 다 작은편이고, 숙성도 높아 먹기편하다. 워낙 히까리모노 취향이라 구성이 조금 아쉬웠지만 순서도 맛도 클래식하고 좋았다.
        ",5
스시소라,2019-03-08,"
          고작 한명 있는 홀 직원의 접객태도가 개판이다. 개판이라는 말 외에는 설명할 길이 없다. 
        ",1
